date,ticker,has_news,news_count,sent_compound,sent_compound_std,sent_compound_min,sent_compound_max,sent_positive,sent_negative,positive_ratio,negative_ratio,sent_compound_roll5,sent_compound_std_roll5,sent_compound_min_roll5,sent_compound_max_roll5,sent_positive_roll5,sent_negative_roll5,positive_ratio_roll5,negative_ratio_roll5,emb_pca_0,emb_pca_1,emb_pca_2,emb_pca_3,emb_pca_4,emb_pca_5,emb_pca_6,emb_pca_7,emb_pca_8,emb_pca_9,emb_pca_10,emb_pca_11,emb_pca_12,emb_pca_13,emb_pca_14
2024-01-30,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18498584032058715,0.08900360465049743,0.12205079197883606,0.24792089462280273,0.19158712029457092,0.00660127941519022,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18498584032058715,0.08900360465049743,0.12205079197883606,0.24792089462280273,0.19158712029457092,0.00660127941519022,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-01,AMZN,1,4.0,-0.31689823,0.73224473,-0.9449631,0.47505164,0.16474272,0.48164096,0.0,0.5,0.002574813365936279,0.1464489459991455,-0.12303816080093384,0.16096478700637817,0.10084631145000458,0.09827149864286185,0.0,0.1,-0.23169708,-0.114918366,0.15677078,-0.022953175,-0.000121019315,-0.14940785,0.038911305,0.15393452,0.038161412,-0.108134374,-0.046772756,0.056829676,-0.039513215,-0.03072667,0.0016542487
2024-02-02,AMZN,1,11.0,0.6376943,0.3689011,-0.039141454,0.9377525,0.6935273,0.055833053,0.7272727272727273,0.0,0.06415921449661255,0.22022916674613952,-0.19682091027498244,0.2825608253479004,0.17165400087833405,0.10749480351805688,0.14545454545454545,0.1,0.21964051,-0.1449393,0.124313325,0.14526807,-0.030955993,-0.090030625,0.14129363,0.004740702,0.014288491,-0.08341403,-0.019237,0.044166032,0.008239103,-0.049938377,-0.030931054
2024-02-05,AMZN,1,5.0,-0.70251095,0.51356316,-0.9398871,0.21590757,0.06359833,0.76610935,0.0,0.8,-0.07634297609329224,0.32294179797172545,-0.38479833155870435,0.3257423400878906,0.18437366634607316,0.26071667298674583,0.14545454545454545,0.26,0.40184006,-0.21054415,0.06638582,-0.07853274,0.082384795,-0.025918925,-0.044423662,0.0908211,-0.06544522,-0.018526731,-0.015520277,0.014709502,-0.053966064,-0.006424538,0.07167034
2024-02-06,AMZN,1,4.0,-0.31172502,0.5134078,-0.956318,0.16494918,0.07480123,0.38652623,0.0,0.5,-0.13868798017501832,0.42562336325645445,-0.5760619357228279,0.3587321758270264,0.19933391213417054,0.3380219183862209,0.14545454545454545,0.36,-0.12153995,-0.13133237,0.2080884,0.10945591,0.044492945,-0.12503266,0.047373667,0.09084153,-0.020638352,-0.0020791516,0.039864406,0.10299755,-0.07652355,-0.029205533,-0.04904256
2024-02-07,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13868798017501832,0.42562336325645445,-0.5760619357228279,0.3587321758270264,0.19933391213417054,0.3380219183862209,0.14545454545454545,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-08,AMZN,1,2.0,-0.47900283,0.09577372,-0.5467251,-0.4112806,0.10526234,0.5842652,0.0,0.5,-0.1711089015007019,0.29832916110754015,-0.4964143350720406,0.18146572709083558,0.1874378353357315,0.35854675993323326,0.14545454545454545,0.36,-0.031400744,-0.014123112,0.24279389,-0.05333527,0.0059186257,-0.12492766,-0.056667924,0.054239247,-0.12627456,-0.108316384,0.065111205,0.084427424,-0.08784304,-0.08118611,-0.061850786
2024-02-09,AMZN,1,1.0,-0.73855233,0.0,-0.73855233,-0.73855233,0.03407637,0.7726287,0.0,1.0,-0.4463582277297974,0.22454894036054612,-0.6362965106964111,-0.15379523634910583,0.05554765313863754,0.50190589427948,0.0,0.5599999999999999,-0.0530115,-0.071667075,0.30098602,-0.039954886,0.011537787,-0.14739858,-0.15347552,0.18282157,0.0015228167,0.036523692,-0.0829521,0.06980025,0.22553137,-0.03229796,0.07506843
2024-02-12,AMZN,1,5.0,-0.21200931,0.68922687,-0.95104057,0.47976217,0.18100294,0.39301223,0.0,0.4,-0.3482578992843628,0.2596816822886467,-0.6385272026062012,-0.10102431774139405,0.07902857661247253,0.42728646993637087,0.0,0.48,0.020116534,0.020793017,0.034821834,0.057471067,0.005209054,-0.1218672,0.17041396,0.007346085,-0.02641645,-0.008245106,0.07293968,0.05868567,0.04164494,-0.014429333,0.047694135
2024-02-13,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28591289520263674,0.1570001170039177,-0.44726359844207764,-0.13401415348052978,0.06406833082437516,0.34998122453689573,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-14,AMZN,1,4.0,-0.7078979,0.46662745,-0.94507533,-0.007969104,0.024670228,0.73256814,0.0,0.75,-0.42749247550964353,0.2503256067633629,-0.6362786650657654,-0.13560797423124313,0.06900237649679183,0.49649485349655154,0.0,0.53,-0.0661353,-0.03521628,0.3275354,-0.017763298,-0.06776985,-0.02860327,-0.097267315,0.16046156,0.060742516,-0.038630813,-0.09605121,-0.06510844,0.04703818,-0.13926053,-0.002279602
2024-02-15,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.33169190883636473,0.2311708629131317,-0.5269336462020874,-0.053351853787899015,0.047949908673763274,0.37964181900024413,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-16,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18398144245147705,0.2311708629131317,-0.3792231798171997,0.09435861259698868,0.041134634613990785,0.2251160740852356,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-20,AMZN,1,5.0,-0.049053945,0.70437294,-0.86159366,0.8336862,0.27212363,0.32117757,0.2,0.4,-0.15139036923646926,0.23420007824897765,-0.36133379936218263,0.1651434138417244,0.0593587726354599,0.21074914336204528,0.04,0.22999999999999998,-0.116345346,-0.09332141,0.17494163,0.018069576,0.047721624,-0.086518176,-0.02181215,0.04393873,-0.025541175,-0.046913177,0.021728624,0.107011296,0.018534793,0.022148859,0.009969096
2024-02-21,AMZN,1,8.0,-0.17655054,0.7066362,-0.96130514,0.8841591,0.19743669,0.37398723,0.125,0.375,-0.186700476706028,0.3755273163318634,-0.5535948276519775,0.34197523146867753,0.09884611070156098,0.28554658889770507,0.065,0.305,0.17650187,-0.07613952,0.07694383,0.17174025,-0.14091104,-0.101533,0.083347015,-0.08817762,0.023705252,-0.04572413,0.045273572,0.18833315,0.03765839,0.05418078,-0.034316905
2024-02-22,AMZN,1,3.0,-0.084903754,0.8342023,-0.9440071,0.7219403,0.29869655,0.38360026,0.3333333333333333,0.3333333333333333,-0.06210164725780487,0.449042284488678,-0.5533811807632446,0.48795710802078246,0.15365137457847594,0.2157530128955841,0.13166666666666665,0.22166666666666668,-0.0010193363,-0.025491863,-0.00795864,0.084843524,0.010785977,-0.091076314,0.105033316,-0.04014762,-0.023628904,0.060536966,-0.0012485348,-0.04401659,0.02699175,-0.15353537,-0.04585278
2024-02-23,AMZN,1,1.0,0.88169587,0.0,0.88169587,0.88169587,0.8904276,0.008731721,1.0,0.0,0.11423752605915069,0.449042284488678,-0.3770420074462891,0.664296281337738,0.33173689246177673,0.2174993570894003,0.33166666666666667,0.22166666666666668,0.056515604,-0.054090798,0.2043747,0.14649682,-0.19450691,0.03346493,0.019669414,0.12516177,0.09955663,0.113303214,-0.11350173,-0.19342403,0.010920521,-0.07880684,-0.094673336
2024-02-26,AMZN,1,2.0,0.47939166,0.4266113,0.17773192,0.7810514,0.48741975,0.008028111,0.5,0.0,0.21011585891246795,0.5343645453453064,-0.34149562418460844,0.8205065608024598,0.4292208433151245,0.21910497937351464,0.43166666666666664,0.22166666666666668,-0.04968532,-0.011175396,0.17577869,0.18616115,0.02221134,-0.04791586,0.109965704,0.17452428,0.029285781,0.14079277,0.1821043,0.050278008,0.052267436,0.20958398,-0.055774998
2024-02-27,AMZN,1,1.0,0.016384274,0.0,0.016384274,0.016384274,0.085813716,0.06942944,0.0,0.0,0.22320350259542465,0.3934899568557739,-0.16590003669261932,0.6570461809635162,0.39195885956287385,0.1687553534284234,0.3916666666666667,0.14166666666666666,-0.062959746,-0.11835012,0.13977414,0.2263469,0.0076794904,0.05203495,-0.009561986,0.047618568,0.11500992,0.014677666,-0.0070800222,-0.059240915,0.072005175,-0.09807151,-0.050984554
2024-02-28,AMZN,1,3.0,-0.033296008,0.8261267,-0.93513864,0.68687475,0.29392365,0.32721964,0.3333333333333333,0.3333333333333333,0.25185440853238106,0.4173880577087402,-0.16066673696041106,0.6175893127918244,0.4112562507390976,0.15940183494240046,0.4333333333333333,0.13333333333333333,-0.09426805,0.041052293,0.23367448,0.013010695,0.023894334,-0.067248896,-0.047514368,-0.0053397813,-0.025319003,-0.07215265,0.0027825274,0.091075145,-0.013799815,-0.1181596,-0.019132802
2024-02-29,AMZN,1,2.0,0.086218156,0.28987306,-0.11875306,0.29118937,0.1839224,0.09770425,0.0,0.0,0.28607879057526586,0.30852221250534057,0.004384070634841919,0.5314391314983368,0.388301420211792,0.10222263131290674,0.36666666666666664,0.06666666666666667,-0.0513663,0.017764837,0.005015284,0.06802287,-0.019940034,-0.10433983,0.0030595735,-0.07614212,-0.012805786,0.06632887,-0.065406874,0.024632398,0.06356476,-0.0743144,-0.06824081
2024-03-01,AMZN,1,1.0,0.1595743,0.0,0.1595743,0.1595743,0.17385262,0.014278316,0.0,0.0,0.14165447726845742,0.30852221250534057,-0.14004024267196655,0.38701481819152833,0.24498642683029176,0.10333195030689239,0.16666666666666666,0.06666666666666667,-0.06890988,-0.07859373,-0.032413464,-0.0488517,0.012302415,-0.14963692,0.005000174,-0.13833897,0.20360553,0.16907495,0.09909566,-0.03988127,-0.0008067414,0.14123565,-0.07284609
2024-03-04,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04577614441514015,0.22319995164871215,-0.17558662593364716,0.23080453872680665,0.14750247597694396,0.10172632802277803,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,AMZN,1,2.0,0.22623762,0.30123216,0.013234317,0.43924093,0.26169315,0.035455525,0.0,0.0,0.08774681463837623,0.28344638347625734,-0.17621661722660065,0.3153758704662323,0.18267836272716523,0.0949315445497632,0.06666666666666667,0.06666666666666667,-0.14088582,-0.004470106,0.063914694,0.035336748,0.039967094,-0.082907826,0.11359926,0.069097325,-0.079823636,0.13628313,-0.000495214,0.054361872,0.03684476,-0.12850666,0.110265344
2024-03-06,AMZN,1,1.0,0.14075722,0.0,0.14075722,0.14075722,0.15316606,0.012408838,0.0,0.0,0.12255745977163315,0.11822104454040527,0.03896255493164062,0.20615236461162567,0.15452684462070465,0.031969385035336015,0.0,0.0,-0.038221363,-0.061326608,-0.008114582,0.08377878,0.1445728,-0.07330682,-0.055962972,-0.18283892,0.13883077,0.25139767,0.15448743,-0.00083373906,0.0025952756,-0.13156539,-0.054834187
2024-03-07,AMZN,1,1.0,0.5472324,0.0,0.5472324,0.5472324,0.5664506,0.019218236,1.0,0.0,0.21476030647754668,0.06024643182754517,0.1721596449613571,0.25736096799373626,0.23103248476982116,0.016272182948887347,0.2,0.0,-0.05065679,0.17330983,0.25102824,-0.2281522,-0.10715702,-0.0684129,-0.257537,0.080731764,-0.09970167,-0.089602455,0.027739538,0.14018208,-0.03203985,-0.14629114,0.016313508
2024-03-08,AMZN,1,1.0,-0.8566121,0.0,-0.8566121,-0.8566121,0.043988436,0.90060055,0.0,1.0,0.011523029208183289,0.06024643182754517,-0.031077632308006288,0.05412369072437286,0.20505964756011963,0.1935366302728653,0.2,0.2,-0.019906243,0.13216695,0.12764096,-0.018496849,-0.29194155,-0.07212242,0.071509376,-0.11590754,-0.1329087,-0.0371342,-0.020080525,0.1236359,0.008161772,-0.006421406,-0.07879069
2024-03-11,AMZN,1,1.0,-0.27025756,0.0,-0.27025756,-0.27025756,0.039685484,0.30994305,0.0,0.0,-0.04252848327159882,0.06024643182754517,-0.0851291447877884,7.217824459075928e-05,0.21299674436450006,0.2555252403020859,0.2,0.2,-0.043417506,-0.12168129,0.31145626,0.11073901,0.1522592,0.039053567,-0.07023225,-0.013125062,0.09682634,-0.0057560056,-0.05689856,-0.00589602,0.097869754,-0.077705085,-0.028835172
2024-03-12,AMZN,1,2.0,-0.004456073,1.3283793,-0.94376206,0.9348499,0.483481,0.48793706,0.5,0.5,-0.08866722285747528,0.2656758546829224,-0.27652842104434966,0.09919397532939911,0.25735431239008905,0.34602154791355133,0.3,0.3,0.1183912,-0.059220083,0.14288718,0.059736226,-0.10744264,-0.09755659,0.03605217,0.01929662,0.045797132,0.017326131,0.01144618,0.022379316,-0.08178891,-0.0047106333,0.029694427
2024-03-13,AMZN,1,2.0,0.35739928,0.29545978,0.14847769,0.5663209,0.36632687,0.008927571,0.5,0.0,-0.04533880949020386,0.3247678101062775,-0.2749843269586563,0.18430671095848083,0.2999864749610424,0.3453252945095301,0.4,0.3,-0.042396873,-0.056267712,0.3061316,0.074758135,0.011427856,-0.14780438,0.054055482,0.06563985,-0.11826192,0.10982727,0.008512786,-0.015363287,0.02926274,-0.12674618,-0.008654004
2024-03-14,AMZN,1,1.0,0.18005583,0.0,0.18005583,0.18005583,0.27049223,0.09043639,0.0,0.0,-0.1187741219997406,0.3247678101062775,-0.34841963946819304,0.11087139844894409,0.24079480096697808,0.3595689255744219,0.2,0.3,-0.12619439,0.18158916,0.066450134,-0.15170667,0.0499203,0.05800391,-0.06951767,-0.16116303,-0.04824631,-0.08542189,0.12282339,0.25933853,-0.01000984,-0.1549718,-0.038534775
2024-03-15,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05254829525947571,0.3247678101062775,-0.17709722220897675,0.2821938157081604,0.23199711367487907,0.1794488150626421,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-18,AMZN,1,5.0,0.36402303,0.51799816,-0.28763953,0.91372865,0.43480262,0.070779614,0.4,0.0,0.17940441370010377,0.4283674418926239,-0.18057361543178557,0.5189910590648651,0.31102054119110106,0.13161612786352633,0.27999999999999997,0.1,-0.113967635,-0.05473029,0.0077579655,0.10115297,0.08733139,0.019034201,-0.061347432,-0.0050796717,0.012041718,0.16680464,0.15384209,-0.03886365,0.027124593,0.05739212,-0.011257353
2024-03-19,AMZN,1,4.0,0.54718685,0.20764264,0.2848754,0.7846017,0.5563517,0.009164885,0.75,0.0,0.2897329986095428,0.20422011613845825,0.06515387594699859,0.4889414131641388,0.32559468746185305,0.035861692205071447,0.32999999999999996,0.0,-0.19167085,-0.2532665,0.09101757,0.2748612,0.073560394,-0.065094374,-0.015824582,0.07642974,-0.08909775,0.009429295,0.06170243,0.06588737,-0.0038198307,0.040548578,-0.07602854
2024-03-20,AMZN,1,1.0,0.7034724,0.0,0.7034724,0.7034724,0.7114775,0.008005122,1.0,0.0,0.358947616815567,0.14512816071510315,0.17615281343460082,0.5163717091083526,0.3946248173713684,0.03567720241844654,0.43,0.0,-0.44751823,-0.25702685,-0.34540403,0.28913885,0.1474896,-0.02195086,0.019650936,0.11836375,-0.07331203,-0.040493935,-0.031873103,0.10424669,-0.0077639595,0.015843406,-0.10431878
2024-03-21,AMZN,1,3.0,-0.17793174,0.48693722,-0.7362719,0.15868446,0.08468581,0.26261756,0.0,0.3333333333333333,0.2873501032590866,0.2425156056880951,-0.007112735509872436,0.5120974361896515,0.35746353417634963,0.07011343576014042,0.43,0.06666666666666667,0.057656556,-0.15275015,0.25449026,0.14610267,0.051546205,-0.011145093,-0.018466657,-0.041890968,-0.01711074,-0.059512094,-0.0034612257,0.033392753,0.056846008,-0.022839071,-0.033063814
2024-03-22,AMZN,1,6.0,0.08906263,0.04318436,0.049860194,0.1689659,0.10384316,0.014780532,0.0,0.0,0.3051626294851303,0.2511524774134159,0.00285930335521698,0.5458906173706055,0.3782321661710739,0.07306954208761454,0.43,0.06666666666666667,0.07450732,-0.07811099,0.17018558,0.09182755,0.03839882,-0.11143922,-0.011962928,-0.09848005,-0.008559532,0.04561617,-0.05364378,0.004009906,0.019135326,0.01255155,-0.036076736
2024-03-25,AMZN,1,5.0,0.23058061,0.32758424,0.07449269,0.81629205,0.24262848,0.012047866,0.2,0.0,0.27847414612770083,0.21306969299912454,0.07528574764728546,0.526403295993805,0.3397973388433456,0.06132319252938032,0.39,0.06666666666666667,0.15485425,-0.21529615,0.27993655,0.300868,0.020656954,0.02291609,0.018075382,-0.05141852,0.05693221,0.0036729202,-0.022050962,-0.055978794,-0.011114034,-0.10912436,-0.037097093
2024-03-26,AMZN,1,4.0,0.114162184,0.14469105,0.012790335,0.32534924,0.13140753,0.017245337,0.0,0.0,0.19186921268701554,0.2004793740808964,0.020868736132979394,0.43455280661582946,0.2548085004091263,0.06293928306549787,0.23999999999999994,0.06666666666666667,-0.108985186,-0.12965575,0.21325874,0.13276261,0.069418274,0.0074818092,-0.020807326,0.07345941,0.005814733,-0.026382672,0.027922813,0.035844557,-0.022697832,-0.062369436,0.016644375
2024-03-27,AMZN,1,5.0,0.02601491,0.64939463,-0.90275526,0.65927416,0.3001929,0.274178,0.4,0.2,0.05637771934270859,0.330358300358057,-0.3003767911344767,0.4257131636142731,0.1725515753030777,0.1161738583818078,0.11999999999999997,0.10666666666666666,-0.19219466,-0.086303756,0.20700765,0.076551974,0.02148375,-0.13052283,0.10636892,0.09181124,0.011875589,-0.13447471,-0.08640501,0.124156654,-0.054884832,-0.055948965,-0.0820612
2024-03-28,AMZN,1,3.0,0.06350257,0.038974456,0.019601662,0.09402861,0.0793219,0.01581932,0.0,0.0,0.10466458201408387,0.2407657466828823,-0.14920207522809506,0.41278199255466463,0.17147879302501678,0.0668142108246684,0.11999999999999997,0.04,-0.09700322,-0.21725525,0.2919049,0.1721413,0.0828448,-0.057300348,-0.036407486,-0.050014775,0.041336324,0.09355704,-0.009375379,-0.09237898,0.06517282,-0.03703747,-0.033317704
2024-04-01,AMZN,1,8.0,0.23077714,0.33381456,0.03546775,0.8836503,0.24624805,0.015470911,0.25,0.0,0.13300748467445372,0.2988917872309685,-0.1520805638283491,0.5557188719511033,0.19995977133512496,0.06695228666067124,0.16999999999999998,0.04,-0.021274606,-0.19145995,0.19695611,0.1808686,0.1284612,-0.031510714,0.024022799,0.034441072,0.026522152,-0.0061252406,0.06092056,0.042753868,0.060282275,-0.0077133747,-0.047094464
2024-04-02,AMZN,1,5.0,-0.22268343,0.6330692,-0.95104057,0.49471316,0.15347971,0.37616315,0.2,0.4,0.04235467612743378,0.35998878329992295,-0.3571872156113386,0.4914030939340591,0.18213001638650894,0.13977534435689448,0.16999999999999998,0.12000000000000002,0.015304595,-0.100868106,0.269041,0.15013634,0.0122314785,-0.06929286,-0.034369178,-0.013899289,-0.022352437,-0.0008910194,0.03237699,-0.011980766,-0.031606756,0.04917968,-0.013750767
2024-04-03,AMZN,1,5.0,-0.45679456,0.70590305,-0.9657701,0.5423149,0.12802103,0.5848156,0.2,0.6,-0.0718366727232933,0.47223118394613267,-0.5528993077576161,0.5347962230443954,0.1814527168869972,0.2532894011586905,0.20999999999999996,0.24,0.0058927666,-0.10274969,0.09690263,0.14043288,0.040302563,-0.08562167,0.08375601,0.01202057,0.00734113,0.012754175,0.16749683,0.059902616,-0.02242095,-0.01037333,0.013498617
2024-04-04,AMZN,1,5.0,0.18871163,0.31225505,-0.009159874,0.74240565,0.21085808,0.022146456,0.2,0.0,-0.039297328889369966,0.4048032686114311,-0.3741802304983139,0.5514225214719772,0.16358575373888015,0.20288309268653393,0.16999999999999998,0.2,-0.09285505,-0.22394197,0.18107697,0.19462802,0.09036324,-0.07226302,0.057752244,0.026616285,0.009689791,-0.051166512,0.054267682,0.024673307,0.031356763,-0.0018792201,-0.007383588
2024-04-05,AMZN,1,2.0,0.098560326,0.101529114,0.0267684,0.17035225,0.11438967,0.01582935,0.0,0.0,-0.03228577822446823,0.4173142001032829,-0.3727468829602003,0.5666872501373291,0.17059930860996247,0.20288509875535965,0.16999999999999998,0.2,-0.07362284,-0.122901306,0.3933558,0.21289799,0.09549653,-0.10081065,-0.08387738,-0.022436786,0.036694117,0.06403214,0.11786786,0.10134034,-0.057156928,-0.039996196,0.03648298
2024-04-08,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0784412071108818,0.35055128782987593,-0.3798404332250357,0.3899571895599365,0.12134969830513001,0.1997909165918827,0.11999999999999997,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-09,AMZN,1,3.0,0.049726754,0.056695174,0.0076706465,0.11420369,0.0670427,0.017315948,0.0,0.0,-0.023959170281887054,0.2352764792740345,-0.1880981907248497,0.3138552963733673,0.10406229645013809,0.12802147530019284,0.07999999999999999,0.11999999999999997,-0.06186886,-0.27971536,0.1757679,0.17100017,0.117559455,-0.14254528,0.06727275,-0.031223333,-0.0027985324,-0.018047268,0.0068602213,0.0042983904,0.02125973,0.027945166,-0.020271057
2024-04-10,AMZN,1,8.0,0.049534656,0.06990155,-0.07721081,0.15362348,0.076174125,0.026639473,0.0,0.0,0.07730667293071747,0.10807617828249931,-0.010386326909065246,0.23611701428890228,0.09369291514158248,0.01638624556362629,0.03999999999999998,0.0,0.012587931,-0.19345973,0.14668527,0.097888134,0.0962794,-0.00034197932,-0.1766308,-0.17360587,0.04272382,0.0075854994,-0.041463546,-0.078512385,-0.04832343,0.06314086,0.11106797
2024-04-11,AMZN,1,12.0,0.13762188,0.2272279,-0.06939772,0.6318112,0.21065287,0.07303099,0.16666666666666666,0.08333333333333333,0.06708872318267822,0.09107074663043022,-0.022433895617723465,0.21399812400341034,0.0936518743634224,0.02656315304338932,0.03333333333333331,0.016666666666666666,0.024835726,-0.14145671,0.24981749,0.14071456,0.05995883,-0.09634467,0.028098268,-0.026560225,-0.034983482,0.0008248687,0.017056717,0.05311084,0.028755538,0.020278228,-0.018516472
2024-04-12,AMZN,1,2.0,0.036030173,0.006929523,0.03113026,0.040930085,0.053420264,0.017390091,0.0,0.0,0.05458269268274307,0.07215082840994,-0.02156152352690697,0.18811369091272354,0.0814579926431179,0.026875301077961922,0.03333333333333331,0.016666666666666666,0.01079481,-0.15169948,0.3108183,0.2695775,0.15213935,-0.0320304,-0.10933894,0.03385534,0.062010903,0.1162366,-0.013528362,-0.052504882,0.0032840632,-0.09749773,-0.06004071
2024-04-15,AMZN,1,2.0,-0.4251006,0.7441155,-0.9512697,0.10106851,0.0655884,0.49068898,0.0,0.5,-0.030437426269054414,0.22097392277792097,-0.21181546077132224,0.20832739323377608,0.09457567259669304,0.1250130970031023,0.03333333333333331,0.11666666666666667,0.06666342,0.04037602,-0.041236296,-0.050179735,0.076080196,-0.047647312,-0.003979478,-0.0729969,0.021725647,0.07013419,0.113226146,0.061811186,0.03603968,0.053819697,0.018466122
2024-04-16,AMZN,1,5.0,0.21584387,0.14853787,0.032464057,0.38030872,0.2264653,0.01062143,0.0,0.0,0.0027859970927238465,0.23934246273711324,-0.20685677863657476,0.2615483984351158,0.12646019235253333,0.12367419339716434,0.03333333333333331,0.11666666666666667,-0.1662039,-0.28994313,0.14478399,0.14966325,0.1706884,-0.058372855,0.0471468,0.030058477,0.037092477,-0.06463371,-0.05417351,0.010724664,0.019462539,-0.016896185,-0.034116942
2024-04-17,AMZN,1,8.0,0.01596538,0.48873636,-0.9609242,0.8565586,0.17542708,0.15946169,0.125,0.125,-0.003927858173847198,0.32310942532494663,-0.3835994590073824,0.40213542729616164,0.1463107831776142,0.1502386372536421,0.058333333333333307,0.14166666666666666,-0.005703317,-0.18229894,0.22125684,0.111432694,0.15490359,-0.08491296,-0.006012137,0.009676799,-0.02868687,-0.001833138,0.08766737,0.043277763,-0.0056397733,0.013661785,-0.013608513
2024-04-18,AMZN,1,4.0,0.09111215,0.12914237,-0.04511321,0.2660835,0.124307565,0.033195417,0.0,0.0,-0.01322980374097824,0.3034923207946122,-0.3787425573915243,0.32898988872766494,0.12904172167181968,0.14227152206003665,0.024999999999999977,0.125,-0.0057747997,-0.21836989,0.24140099,0.17200015,0.12204017,-0.08793088,-0.025220428,-0.03541624,0.03953281,0.04575298,0.0960036,0.027414262,0.07665387,-0.07098849,-0.0276352
2024-04-19,AMZN,1,3.0,0.26397058,0.43126824,-0.0067927763,0.7613021,0.29084733,0.026876768,0.3333333333333333,0.0,0.032358278334140775,0.3883600652217865,-0.38632716462016103,0.4730642944574356,0.17652713507413864,0.14416885748505592,0.09166666666666665,0.125,0.0019121226,-0.18234223,0.14495568,0.11268891,0.12380672,-0.081418276,-0.08761766,-0.1843897,0.04605119,0.0038774486,-0.024957588,-0.0012000675,-0.07824991,-0.015140238,0.091834605
2024-04-22,AMZN,1,4.0,0.093974166,0.084730975,0.03253331,0.21633427,0.13618849,0.042214327,0.0,0.0,0.1361732304096222,0.2564831659197807,-0.18956656530499458,0.49611744582653045,0.1906471535563469,0.054473926872015,0.09166666666666665,0.025000000000000012,-0.04046502,-0.14159566,0.23529887,0.17691132,0.107340604,-0.017165715,-0.06338327,0.049024392,0.027019974,0.047189344,0.09603034,0.06670089,-0.034177627,0.00018133968,0.014804479
2024-04-23,AMZN,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930044561624527,0.2267755910754204,-0.1960593767464161,0.42005570232868195,0.14535409361124038,0.052349640801548955,0.09166666666666665,0.025000000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,AMZN,1,3.0,-0.56472105,0.6490258,-0.94208807,0.18470316,0.075415455,0.6401365,0.0,0.6666666666666666,-0.02313282936811447,0.2588334783911705,-0.19229214861989022,0.285684609413147,0.12535176873207093,0.14848459847271442,0.06666666666666664,0.13333333333333336,-0.123208575,-0.02944691,0.29859743,0.13114083,-0.06596261,-0.115008,0.0087963,0.07671716,-0.064074196,-0.011719485,-0.09155875,0.12732475,-0.06808358,0.040373467,0.00812021
2024-04-25,AMZN,1,5.0,0.23836549,0.37945414,0.014133781,0.9146163,0.25193924,0.013573745,0.2,0.0,0.006317837536334992,0.30889583081007005,-0.18044275045394897,0.41539116501808165,0.15087810307741165,0.14456026405096054,0.10666666666666665,0.13333333333333333,-0.010975322,-0.21482864,0.18580386,0.1663489,0.023703938,-0.042382784,0.10239224,-0.0018786587,0.022471964,-0.06204893,-0.048525065,-0.0072153225,0.028366769,0.039392747,0.0003994003
