date,ticker,sma_5,obv,month,volume_sma_20,macd_signal,macd,atr_14,close_to_sma20,volume_ratio,market_return,market_volatility,rsi_14,log_return_1d,return_20d,volatility_5d,sma5_to_sma20,bb_pctb,return_lag_2,volume_change,price_range_pct,return_lag_1,close_to_sma5,relative_return,macd_hist,volatility_10d,volatility_20d,is_month_start,is_month_end,return_5d,return_10d,return_lag_4,price_range,stoch_k,bb_width,return_lag_3,return_lag_5,stoch_d,day_of_week,open,high,low,close,volume,target_next_close,target_next_return,target_direction,is_outlier
2024-09-17,AAPL,220.20800170898437,856158300,9,43924600.0,0.34841299669217174,-0.6726472925366807,4.772941642351343,-0.030813797045032208,1.0363053960650752,0.004293898699725899,0.006982224236665102,40.125085627382305,0.0021702853581153196,-0.040285121643736876,0.014736741887505867,-0.015533171981128498,0.03517626418579176,-0.001212031545013259,-0.2331318420281212,0.011070593527426995,-0.027775247981039364,-0.015521726714402603,-0.0021212565676938444,-1.0210602892288523,0.010676195703083074,0.010821493587018897,0,0,-0.01508340064064595,-0.026843878761227846,0.011585130365211915,2.3999938964844034,15.105237458881579,6.629135879013845,0.0004940295003252881,-0.0036213980285900726,21.151844722624233,1,215.75,216.8999938964844,214.5,216.7899932861328,45519300,220.69000244140625,0.017989802463465043,1,False
2024-09-18,AAPL,219.81400146484376,916053200,9,45404395.0,0.14840377175287617,-0.6516331280043062,4.854875341307273,-0.01209311188094656,1.3191432239103726,-0.0014890091245113788,0.011615977490533409,48.25600137230627,0.01782990085169955,-0.025694195428776156,0.016489772502271176,-0.016014482985987323,0.31757014388527266,-0.027775247981039364,0.3158132923836703,0.02342658648122054,0.0021726421320320544,0.003985191892803965,0.019478811587976423,-0.8000368997571823,0.012230339722999386,0.011676289450428737,0,0,-0.008847575623382342,-0.0007244901864948972,0.0004940295003252881,5.170013427734375,35.631601434004935,6.62891049661377,-0.001212031545013259,0.011585130365211915,21.12282200863488,2,217.5500030517578,222.7100067138672,217.5399932861328,220.69000244140625,59894900,228.8699951171875,0.03706553348719566,1,False
2024-09-19,AAPL,221.03399963378905,982834500,9,47005185.0,0.12368141896969953,0.02479200783699298,5.160241737129075,0.023958097576117346,1.4207219905633814,0.03442698908958265,0.02042030856481438,60.40214020105555,0.036395122513137555,0.01090989967885081,0.024060513030065116,-0.011099931868447288,0.8487166644633899,0.0021726421320320544,0.11497473073667375,0.02267663980483257,0.017989802463465043,0.03545153911335446,0.0026385443976130046,-0.09888941113270655,0.01693629883268094,0.014484613660110203,0,0,0.02738246050965598,0.02918423460686137,-0.001212031545013259,5.19000244140625,90.71602441777226,6.870362107008682,-0.027775247981039364,0.0004940295003252881,47.15095443688627,3,224.9900054931641,229.82000732421875,224.6300048828125,228.8699951171875,66781300,228.1999969482422,-0.002927418111763669,0,False
2024-09-20,AAPL,222.1739990234375,664154600,9,60754415.0,0.1991501439195334,0.5010250437188688,5.182367414527223,0.02012305003246203,5.24537846344171,-0.0039649877102867015,0.012453455634452357,59.17685961389671,-0.0029317113810075224,0.016345246465496732,0.024194642388222613,-0.006814984431821113,0.7835608174067773,0.017989802463465043,3.7719930579368777,0.0239702072473901,0.03706553348719566,0.02712287644500204,0.0010375695985230327,0.3018748997993354,0.016715370903782813,0.014360681389872081,0,0,0.025617963812324396,0.033420837692427874,-0.027775247981039364,5.470001220703153,74.49139354864376,7.096555235131395,0.0021726421320320544,-0.001212031545013259,66.94633980014032,4,229.97000122070312,233.08999633789065,227.6199951171875,228.1999969482422,318679900,226.47000122070312,-0.007581050616453089,0,True
2024-09-23,AAPL,224.20399780273436,610008600,9,61527850.0,0.3054055252022251,0.7304270503329917,5.072198269893024,0.012473176588273824,0.8800242491814683,0.006664215453092418,0.02034974615595718,56.01705935426471,-0.0076099328450285,-0.0016310841260832598,0.01824627861773812,0.002342617722268116,0.6763647008922917,0.03706553348719566,-0.8300928298270459,0.0160727662384791,-0.002927418111763669,0.010106882304402537,-0.014245266069545508,0.42502152513076663,0.017062515554369273,0.014302174864788601,0,0,0.04692119800676431,0.02516860923644737,0.0021726421320320544,3.6399993896484375,65.4668974986567,7.07237702622327,0.017989802463465043,-0.027775247981039364,76.89143848835758,0,227.33999633789065,229.4499969482422,225.80999755859375,226.47000122070312,54146000,227.3699951171875,0.0039740093241191765,1,False
2024-09-24,AAPL,226.31999816894532,653564700,9,62175545.0,0.43905009958399993,0.9736283971110993,4.968470563184705,0.016453583683718413,0.7005342695427921,0.007416133969694301,0.01636202635065296,57.294585721069566,0.00396613380708865,0.0008363520007566017,0.018086365918517495,0.011759590703916235,0.7321499291191773,-0.002927418111763669,-0.1955804676245706,0.015921231709183057,-0.007581050616453089,0.004639435121673918,-0.003442124645575124,0.5345782975270994,0.016922337005261162,0.014326376496292365,0,0,0.048802999025377325,0.03298348319796651,0.017989802463465043,3.6200103759765625,70.16170178894782,7.087481674513777,0.03706553348719566,0.0021726421320320544,70.03999761208277,1,228.6499938964844,229.3500061035156,225.72999572753903,227.3699951171875,43556100,226.3699951171875,-0.004398117700115112,0,False
2024-09-25,AAPL,227.45599670410155,611256000,9,62494250.0,0.5659007202150792,1.073303202739396,4.852864869009122,0.012358737772207773,0.6770014841365406,0.0045210418980340715,0.010598929783202768,55.37013706942113,-0.004407817871880573,-0.007279759992087853,0.018292387661880034,0.017215490961506437,0.6776758184843571,-0.007581050616453089,-0.028638927727689167,0.01444532881656438,0.0039740093241191765,-0.004774556849019175,-0.008919159598149182,0.5074024825243169,0.01681557235299213,0.014334263490357657,0,0,0.02573742631268172,0.016662136863646815,0.03706553348719566,3.2699890136718466,64.94521720096303,6.95577928253408,-0.002927418111763669,0.017989802463465043,66.85793882952254,2,224.92999267578125,227.2899932861328,224.02000427246097,226.3699951171875,42308700,227.52000427246097,0.005080219022305155,1,False
2024-09-26,AAPL,227.18599853515624,647892700,9,62423475.0,0.6989012253150886,1.230903245715126,4.726945688214946,0.017267449901547275,0.5869058074706671,-0.0005197595602636376,0.0067665267949461,57.152531803598436,0.005067358248290247,0.004547656648487219,0.005480349006983421,0.01577407279949003,0.7454989447391707,0.0039740093241191765,-0.13406226142613697,0.013581207277889747,-0.004398117700115112,0.0014701862766997736,0.005599978582568792,0.5320020204000375,0.016839120131174123,0.01429665078028338,0,0,-0.005898505149332989,0.02132243977600523,-0.002927418111763669,3.0899963378906534,70.94422223548847,7.033614714675457,-0.007581050616453089,0.03706553348719566,68.68371374179979,3,227.3000030517578,228.5,225.41000366210935,227.52000427246097,36636700,227.7899932861328,0.0011866605511685613,1,False
2024-09-27,AAPL,227.10399780273437,681918700,9,61529460.0,0.8314988323684744,1.3618892605820179,4.547878226249818,0.018930176160902708,0.5530033905709558,-0.001887857380919297,0.015413825485726097,57.580853175238246,0.0011859570260453823,-0.008703599192457445,0.005459418086483243,0.015861641460755672,0.7785112137469385,-0.004398117700115112,-0.071259147248524,0.009745824163199976,0.005080219022305155,0.0030206226664239886,0.003074517932087858,0.5303904282135434,0.016801543991486527,0.013902516572086928,0,0,-0.001796685659914199,0.0237752507241924,-0.007581050616453089,2.2200012207031534,72.35261576423288,6.796917045538815,0.0039740093241191765,-0.002927418111763669,69.41401840022813,4,228.4600067138672,229.52000427246097,227.3000030517578,227.7899932861328,34026000,233.0,0.02287197360475246,1,False
2024-09-30,AAPL,228.40999755859374,736460600,9,61607015.0,1.0381203852672172,1.8646065968621883,4.595173118222488,0.041303546755334215,0.8853196344604588,0.006405481255880284,0.009790938412328346,64.877271148534,0.02261433114638181,0.017467248908296984,0.010253936326547914,0.02079030288472487,1.0544195404844032,0.005080219022305155,0.6029477458414154,0.014377708598779385,0.0011866605511685613,0.02009545330969494,0.016466492348872177,0.8264862115949712,0.014081890375775693,0.014809658820784466,0,1,0.028833835581310252,0.07710795169667972,0.0039740093241191765,3.3500061035155966,99.53053549041833,7.4498721165647925,-0.004398117700115112,-0.007581050616453089,80.94245783004658,0,230.0399932861328,233.0,229.6499938964844,233.0,54541900,226.2100067138672,-0.029141602086406926,0,False
2024-10-01,AAPL,228.1779998779297,673175600,10,62261735.0,1.1696108065479711,1.695572491670987,4.928374645980589,0.010181778390017545,1.0164348937593852,-0.013480112933466515,0.01703630116353364,52.260760800658495,-0.029574652516158477,0.01544194629183071,0.018808554245612053,0.018970208500656806,0.6359088180740801,0.0011866605511685613,0.16030061292327558,0.026126113911467456,0.02287197360475246,-0.008624815561164265,-0.01566148915294041,0.5259616851230158,0.01826832252120669,0.015008545107045208,1,0,-0.005101765528571445,0.0434522520386873,-0.004398117700115112,5.9099884033203125,64.11064016078633,7.491624557037754,0.005080219022305155,0.0039740093241191765,78.66459713847918,1,229.52000427246097,229.6499938964844,223.7400054931641,226.2100067138672,63285000,226.77999877929688,0.002519747352073054,1,False
2024-10-02,AAPL,228.26000061035157,706056200,10,61713755.0,1.2535456557878257,1.5892850527472433,4.8870615173195855,0.011388029824303918,0.5327920817652402,-0.005732290594513237,0.015301084011622822,53.085539710058214,0.0025165781113880795,0.02685076980709611,0.01873939038364262,0.017988506692211102,0.6528913835530001,0.02287197360475246,-0.48043612230386346,0.0191815454102721,-0.029141602086406926,-0.006483842228587005,0.008252037946586292,0.33573939695941757,0.017634801892943634,0.014843538518621125,0,0,0.0018112102794238805,0.027595252483209043,0.005080219022305155,4.349990844726534,67.0839949853739,7.448444483698608,0.0011866605511685613,-0.004398117700115112,76.90839021219286,2,225.88999938964844,227.3699951171875,223.02000427246097,226.77999877929688,32880600,225.6699981689453,-0.004894614235498862,0,False
2024-10-03,AAPL,227.88999938964844,672012000,10,61585195.0,1.2827070947210992,1.3993528504541928,4.787270711394973,0.005699862296825758,0.5527984444962787,-0.0005702132477363651,0.021662026443323976,51.22935977922097,-0.004906632090970836,0.014794465392095502,0.018661128229644768,0.015593312645012786,0.576786200956155,-0.029141602086406926,0.0353886486256334,0.015465016451864629,0.002519747352073054,-0.00974154735463993,-0.004324400987762497,0.11664575573309355,0.012967247132337552,0.014848485048181256,0,0,-0.008131179978795311,-0.013981723321153106,0.0011866605511685613,3.489990234375,61.293693908821275,7.423029432176734,0.02287197360475246,0.005080219022305155,64.16277635166051,3,225.13999938964844,226.80999755859375,223.32000732421875,225.6699981689453,34044200,226.8000030517578,0.005007333238716605,1,False
2024-10-04,AAPL,227.69200134277344,709257100,10,61026300.0,1.291113949392697,1.3247413680790885,4.721751026094439,0.009390728994334487,0.6103122751993812,0.016383783591458232,0.013855030492581983,53.02991708604629,0.004994838239359782,0.027080860108653848,0.018875209405914306,0.01336063548954952,0.628303032637146,0.002519747352073054,0.09402188919111043,0.017063470304735102,-0.004894614235498862,-0.003917565332797034,-0.011376450352741627,0.03362741868639141,0.013100787420754434,0.014756861739442637,0,0,-0.0043460655145260985,-0.006134942660853349,0.02287197360475246,3.8699951171875,66.16463407627252,7.319179290868689,-0.029141602086406926,0.0011866605511685613,64.8474409901559,4,227.8999938964844,228.0,224.1300048828125,226.8000030517578,37245100,221.69000244140625,-0.022530866585506182,0,False
2024-10-07,AAPL,225.43000183105468,669751700,10,59642570.0,1.2016017463976043,0.8435529344172323,4.775197468566488,-0.013522943851965799,0.6623691769150792,-0.01807706184708619,0.019238397353985765,44.94847652014392,-0.022788564690753913,0.003530844082959339,0.01525834457935785,0.003119320333452136,0.3137364932562006,-0.004894614235498862,0.060687177642159584,0.019667105247580717,0.005007333238716605,-0.016590513060685336,-0.0044538047384199905,-0.358048811980372,0.014743816888282862,0.015702446308939712,0,0,-0.048540762054050446,-0.02110654282479818,-0.029141602086406926,4.3600006103515625,26.688156532575743,7.2601144949806296,0.002519747352073054,0.02287197360475246,51.382161505889854,0,224.5,225.69000244140625,221.3300018310547,221.69000244140625,39505400,225.77000427246097,0.01840408582309916,1,False
2024-10-08,AAPL,225.34200134277344,701607400,10,58655805.0,1.1177635055256567,0.7824105420378658,4.740540026964081,0.003368726987349678,0.5430954361635647,0.017117720445281988,0.010775295871983897,51.32647906072382,0.018236780255269272,0.025714432085841343,0.015010691942450558,0.0014665931937516204,0.5480640040897548,0.005007333238716605,-0.19363681927027698,0.012091932833754366,-0.022530866585506182,0.0018993482224224883,0.001286365377817171,-0.335352963487791,0.016045681821927928,0.016178595305691216,0,0,-0.0019451060003847775,-0.007036948054213954,0.002519747352073054,2.729995727539034,37.755140436718314,7.008835512453178,-0.004894614235498862,-0.029141602086406926,43.53597701518887,1,224.3000030517578,225.97999572753903,223.25,225.77000427246097,31855700,229.5399932861328,0.016698360908574017,1,False
2024-10-09,AAPL,225.8940002441406,735198500,10,58106005.0,1.0994768970505147,1.0263304631499466,4.753358465677026,0.018566151044596895,0.5781003185471105,0.00021098764205726032,0.012621295558567395,56.35784539346703,0.016560476129461984,0.03089908160813648,0.01689702582413959,0.002387335987788534,0.7600816794755915,-0.022530866585506182,0.05447690680160844,0.021434165343083785,0.01840408582309916,0.016140282778877264,0.016487373266516756,-0.07314643390056808,0.01685570900638835,0.01638716413427655,0,0,0.012170361238611482,0.014003614601415082,-0.004894614235498862,4.9199981689453125,69.81288511917025,7.13858472539559,0.005007333238716605,0.002519747352073054,44.752060696154764,2,225.22999572753903,229.75,224.8300018310547,229.5399932861328,33591100,229.0399932861328,-0.0021782696463562568,0,False
2024-10-10,AAPL,226.56799926757813,707015000,10,57640270.0,1.1127522578220974,1.1658537009084284,4.583118226499203,0.014935532233822183,0.4889550309184881,-0.00017062933188500512,0.009728940416441307,55.53787710960226,-0.0021806455265144815,0.02814557118741745,0.01664007106666358,0.003981486484413219,0.7079387605865363,0.01840408582309916,-0.1609831175519706,0.010172903856768306,0.016698360908574017,0.010910605321783517,-0.0020076403144712518,0.053101443086331024,0.016841647094828344,0.016407968317763626,0,0,0.014933288184212135,0.006680682951515804,0.005007333238716605,2.3300018310546875,66.06677519106178,7.182659063511432,-0.022530866585506182,-0.004894614235498862,57.87826691565012,3,227.77999877929688,229.5,227.1699981689453,229.0399932861328,28183500,227.5500030517578,-0.006505371454991304,0,False
2024-10-11,AAPL,226.71799926757814,675255800,10,57389900.0,1.1188060216629787,1.1430210770265035,4.403610304907739,0.007206043223967024,0.5533935413722624,-0.00914067323430707,0.03528057878405287,53.060391044922525,-0.0065266236027587245,0.022696642929248556,0.01709698133828951,0.0035233395185297178,0.6016497566659218,0.016698360908574017,0.1268721060194795,0.009096933845119993,-0.0021782696463562568,0.00366977384622085,0.002635301779315766,0.02421505536352475,0.01699667914871539,0.01649674965643113,0,0,0.0033068782623819626,-0.0010535591617211182,-0.022530866585506182,2.070007324218693,53.299076235118754,7.0890904812001985,0.01840408582309916,0.005007333238716605,63.059578848450265,4,229.3000030517578,229.41000366210935,227.33999633789065,227.5500030517578,31759200,231.3000030517578,0.01647989430765695,1,False
2024-10-14,AAPL,228.63999938964844,715137900,10,56416135.0,1.1772951547438726,1.4112516870674483,4.387637617112987,0.020421685719391437,0.7069271937895072,0.008330036235909095,0.01013906570059748,58.12357881337531,0.01634557455730779,0.0692492382597194,0.011917818314968319,0.008686599748372145,0.8298781874465676,-0.0021782696463562568,0.25576525857074484,0.013532164214122566,-0.006505371454991304,0.011634025845041205,0.008149858071747855,0.23395653232357572,0.01614062640939913,0.01532473694835797,0,0,0.043348822700705725,-0.0072961242413828176,0.01840408582309916,3.1299896240234375,85.43275736952556,6.190674769212883,0.016698360908574017,-0.022530866585506182,68.26620293190204,0,228.6999969482422,231.72999572753903,228.6000061035156,231.3000030517578,39882100,233.8500061035156,0.011024656368842312,1,False
2024-10-15,AAPL,230.25599975585936,779889300,10,57377740.0,1.303584179990468,1.8087402809768491,4.516377961705365,0.027803688064020313,1.1285108127298147,-0.0054453074932908,0.01903292267797219,61.1892836621721,0.010964327840694609,0.07869372824264054,0.010801692260428831,0.01200752435807871,1.0193083147259092,-0.006505371454991304,0.6235704739720325,0.021894420536000228,0.01647989430765695,0.015608741363816625,0.016469963862133112,0.5051561009863812,0.012931401315178408,0.015413033164109295,0,0,0.03578864188399278,0.03377392318153394,0.016698360908574017,5.120010375976591,77.47525640614022,5.353984766967403,-0.0021782696463562568,0.01840408582309916,72.06903000359485,1,233.61000061035156,237.4900054931641,232.3699951171875,233.8500061035156,64751400,231.77999877929688,-0.008851859184054955,0,False
2024-10-16,AAPL,230.7040008544922,745807100,10,56087105.0,1.4297516948447555,1.9344217542619049,4.480208804842478,0.01622905790095914,0.6076655231180144,0.0002811824449070307,0.01551479486487102,57.50875174717705,-0.008891269632426382,0.05025146683223691,0.011165501541988008,0.011511393032607611,0.8370576863391325,0.01647989430765695,-0.47364535747489633,0.009836909100460749,0.011024656368842312,0.004663976007435288,-0.009133041628961986,0.5046700594171494,0.013504932774216806,0.015290387395015625,0,0,0.009758671946860975,0.022047799748275088,-0.0021782696463562568,2.2799987792968466,64.66580804523237,4.81491998512984,-0.006505371454991304,0.016698360908574017,75.85794060696605,2,231.6000061035156,232.1199951171875,229.83999633789065,231.77999877929688,34082200,232.1499938964844,0.0015963203000093351,1,False
2024-10-17,AAPL,231.3260009765625,778800900,10,54397730.0,1.5518735024077288,2.0403607326596216,4.398051163857632,0.01711992447543716,0.6065289856764243,1.8668471305605117e-05,0.0068575238005212326,57.995096245044834,0.0015950475350728637,0.014331274737946487,0.010938189312901291,0.013509760191508909,0.8389119099042234,0.011024656368842312,-0.031934558215138686,0.014344182289918463,-0.008851859184054955,0.003562041951373107,0.00157765182870373,0.4884872302518928,0.013276622596884911,0.012957182488343728,0,0,0.013578417313636404,0.02871447591667864,-0.006505371454991304,3.3300018310546307,66.9553812713515,5.051437844210095,0.01647989430765695,-0.0021782696463562568,69.69881524090803,3,233.42999267578125,233.8500061035156,230.52000427246097,232.1499938964844,32993800,235.0,0.01227657195109133,1,False
2024-10-18,AAPL,232.81600036621094,825232400,10,40785310.0,1.7069908612940983,2.3274602968395754,4.3717617078175754,0.028075203979935758,1.1384368538574305,0.004668826954953869,0.004867684235339043,61.63748326126176,0.012201825969486848,0.02979843620813072,0.010163231686523383,0.018520668367170694,0.995696566091789,-0.008851859184054955,0.40727954949111655,0.009234034761469535,0.0015963203000093351,0.00938079698282638,0.007607744996137462,0.6204694355454772,0.013599034549768298,0.013171730539243767,0,0,0.0327400432798397,0.036155188879652966,0.01647989430765695,2.169998168945341,84.59155365785935,5.663788272993003,0.011024656368842312,-0.006505371454991304,72.07091432481441,4,236.17999267578125,236.17999267578125,234.0099945068359,235.0,46431500,236.47999572753903,0.00629785415974049,1,False
2024-10-21,AAPL,233.85199890136718,861486900,10,39890735.0,1.8943795742340939,2.6439344259940754,4.230922239778706,0.032289590786289825,0.9088451240620159,0.00612905904044192,0.016239748452803838,63.41178186132622,0.0062781055487758294,0.04420009031165595,0.008558286852100562,0.02081777998922676,1.010528456802944,0.0015963203000093351,-0.21918309768153088,0.01014888869517143,0.01227657195109133,0.011237863428656321,0.00016879511929857038,0.7495548517599815,0.01001868318111262,0.013030080994716408,0,0,0.022395125842787467,0.06671475088301215,0.011024656368842312,2.400009155273409,93.74994098551326,6.324738681266713,-0.008851859184054955,0.01647989430765695,81.76562530490804,0,234.4499969482422,236.8500061035156,234.4499969482422,236.47999572753903,36254500,235.86000061035156,-0.002621765597043524,0,False
2024-10-22,AAPL,234.25399780273438,822640300,10,39655260.0,2.0779627864848127,2.8122956354876862,4.205855624367615,0.02767883805093191,0.9796077493881014,0.005018828004448956,0.008920610527820802,62.11569689857837,-0.0026252084433403223,0.03734004343355979,0.008109045956824667,0.020681233137137427,0.9088277462295025,0.01227657195109133,0.07149733136576142,0.015348067106842243,0.00629785415974049,0.00685581814048529,-0.00764059360149248,0.7343328490028735,0.009437958200739326,0.013067454810445411,0,0,0.008595229653088898,0.04469148313304672,-0.008851859184054955,3.6199951171875284,89.91333840700528,6.770293431941853,0.0015963203000093351,0.011024656368842312,89.4182776834593,1,233.88999938964844,236.22000122070312,232.6000061035156,235.86000061035156,38846600,230.7599945068359,-0.021623022514703716,0,False
2024-10-23,AAPL,234.04999694824218,770353300,10,40154175.0,2.163433333020636,2.505315519163929,4.484009230021046,0.004496619222114718,1.3021560024580259,-0.021198265840126327,0.008522540215551556,52.59302583868576,-0.02186022566556941,0.01939302683368349,0.012884434589350312,0.0188179765123499,0.5675219596185983,0.00629785415974049,0.3459865213429232,0.03198130117217483,-0.002621765597043524,-0.01405683607906145,-0.00042475667457738883,0.34188218614329324,0.01146215590074074,0.014037157169578887,0,0,-0.004400743281702368,0.00531498325515023,0.0015963203000093351,7.380004882812528,58.3539018489944,6.659491589868144,0.01227657195109133,-0.008851859184054955,80.67239374717099,2,234.0800018310547,235.13999938964844,227.7599945068359,230.7599945068359,52287000,230.57000732421875,-0.0008233107433686104,0,False
2024-10-24,AAPL,233.73399963378907,739243800,10,39877815.0,2.1749662174407614,2.2210977551212636,4.335865975170214,0.003003780275641028,0.7801204755074971,0.03438460767865933,0.08158910672153183,52.27154061886901,-0.0008236498497981035,0.01340542806998779,0.012816495492558451,0.016767479570665277,0.5454962648973343,-0.002621765597043524,-0.4050241933941515,0.010452372752543432,-0.021623022514703716,-0.013536722575781077,-0.03520791842202794,0.046131537680502266,0.011433775757715044,0.0140100992632488,0,0,-0.006805886770646086,0.006680117372229066,0.01227657195109133,2.4100036621094034,57.17823885664852,6.602256871897688,0.00629785415974049,0.0015963203000093351,68.48182637088273,3,229.97999572753903,230.82000732421875,228.41000366210935,230.57000732421875,31109500,231.41000366210935,0.0036431292501519774,1,False
2024-10-25,AAPL,233.01600036621093,778046100,10,40116630.0,2.147996297813739,2.0401166193056497,4.28687511240694,0.00586586278151559,0.9672372779069428,0.012323734534318882,0.009973235369949637,53.6213991921705,0.0036365091285524955,0.01589187621349697,0.010980391972846679,0.012846620894091157,0.5893328094290902,-0.021623022514703716,0.2472813770713127,0.015772844037519967,-0.0008233107433686104,-0.006892216421093745,-0.008680605284166905,-0.10787967850808933,0.011168005485725482,0.01402479984565894,0,0,-0.015276580161236786,0.016963307222956026,0.00629785415974049,3.649993896484375,57.303374398461806,6.5663028164044785,-0.002621765597043524,0.01227657195109133,57.61183836803491,4,229.7400054931641,233.22000122070312,229.57000732421875,231.41000366210935,38802300,233.3999938964844,0.008599413175243376,1,False
2024-01-02,AMZN,152.4,22559000,1,46927170.0,2.1202622704333676,1.8494587841715315,2.868764590247299,-0.00026009912418470025,1.0087844632437881,-0.017556764236457023,0.011708913839883015,51.20716361191064,-0.013317252487412825,0.01972382452942467,0.006299778336409088,0.016210020252242656,0.49701776805185977,0.0002609139551152939,0.18976098921812556,0.026612457067161473,-0.009388462612883952,-0.016207397140543017,0.004327794028956,-0.27080348626183603,0.01186660761601387,0.012366492209915477,0,0,-0.022748048069462845,-0.00026677698603871924,-6.514474615582078e-05,3.9900054931640625,44.82080158112342,8.721626241946142,-0.0004563413242133496,-0.0027300973670256745,65.0931731708489,1,151.5399932861328,152.3800048828125,148.38999938964844,149.92999267578125,47339400,148.47000122070312,-0.00973782115920796,0,False
2024-01-03,AMZN,151.41199951171876,-26866500,1,46983735.0,1.9900217776473221,1.4690598065031395,2.858138635279858,-0.011192093983787453,1.051970431895208,-0.010050046278625348,0.014530639220508023,46.79824677576823,-0.009785543802100045,0.025062171876504502,0.0060485741327304336,0.008401569016983084,0.3633807263140553,-0.009388462612883952,0.04406688720178109,0.018320207438132893,-0.013228970207501023,-0.019430417011221994,0.0003122251194173885,-0.5209619711441826,0.007302746081947315,0.01206666728551561,0,0,-0.03220130580458602,-0.036347152835082275,-0.0004563413242133496,2.720001220703125,29.17899871560547,8.192177927629322,0.0002609139551152939,-6.514474615582078e-05,47.741382554152445,2,149.1999969482422,151.0500030517578,148.3300018310547,148.47000122070312,49425500,144.57000732421875,-0.026267891590348702,0,False
2024-01-04,AMZN,149.6580017089844,-82906300,1,47444605.0,1.7606522967026033,0.8431743729237269,2.9697000305416763,-0.03642478440864692,1.1811627475874233,-0.00711811306889752,0.013070858778192349,37.508066178833765,-0.02661905587134582,-0.015727107038407073,0.009576197481189324,-0.002512734620662751,0.07767206109813334,-0.013228970207501023,0.13382363354948357,0.023033835943486437,-0.00973782115920796,-0.033997476424009944,-0.01914977852145118,-0.9174779237788764,0.01015078361671057,0.013143338416139494,0,0,-0.057193095233593616,-0.05995179377347315,0.0002609139551152939,3.3300018310546875,4.490537048676583,8.624763141022191,-0.009388462612883952,-0.0004563413242133496,26.163445781801826,3,145.58999633789062,147.3800048828125,144.0500030517578,144.57000732421875,56039800,145.24000549316406,0.00463442024626004,1,False
2024-01-05,AMZN,148.03000183105468,-37781500,1,47716895.0,1.487851160382406,0.39664661510161636,2.904721282545396,-0.03219139219589677,0.945677626341781,0.004318283250714864,0.010424561706092279,39.72191712028548,0.004623714384981175,0.004982017709781683,0.0110283445167357,-0.013600216421811927,0.11984063105031423,-0.00973782115920796,-0.1947722868389966,0.014183403199407803,-0.026267891590348702,-0.01884750593379585,0.0003161369955451765,-1.0912045452807897,0.01052212179504341,0.012677153123516013,0,0,-0.05307079886891175,-0.04522738525414327,-0.009388462612883952,2.05999755859375,10.276357972716024,8.467867643203425,-0.013228970207501023,0.0002609139551152939,14.648631245666024,4,144.69000244140625,146.58999633789062,144.52999877929688,145.24000549316406,45124800,149.10000610351562,0.026576703830634596,1,False
2024-01-08,AMZN,147.46200256347657,8975600,1,47437110.0,1.260321531798241,0.3502030174615811,2.994383219743604,-0.00720455091946221,0.9856650204871249,0.026906565197495506,0.017102653832189278,50.58353517009489,0.026229678338986727,0.015114386893398724,0.020141141010757386,-0.018111340950037778,0.4127820411132717,-0.026267891590348702,0.0361730135092011,0.021797450482621866,0.00463442024626004,0.011107970267350433,-0.00032986136686091044,-0.9101185143366599,0.013707568254837032,0.013536001955201105,0,0,-0.01869156438236752,-0.030811169703645835,-0.013228970207501023,3.25,43.609691306049356,8.260398444796104,-0.00973782115920796,-0.009388462612883952,19.45886210914732,0,146.74000549316406,149.39999389648438,146.14999389648438,149.10000610351562,46757100,151.3699951171875,0.015224607114340927,1,False
2024-01-09,AMZN,147.7500030517578,52788200,1,47534840.0,1.106438507541714,0.49090641051560624,3.0304987040476328,0.006586637816318131,0.9216944876642059,0.0031154056406738706,0.01431649868789251,55.645235589842194,0.015109875810597672,0.0267941730925505,0.020752457275576616,-0.017485739534567345,0.5813353420729039,0.00463442024626004,-0.06297439319376097,0.023122151766539815,0.026576703830634596,0.024500791814952395,0.012109201473667057,-0.6155320970261078,0.014878579690206704,0.0139047783980322,0,0,0.00960449884447212,-0.013362032826387815,-0.00973782115920796,3.5,63.21235671828037,8.098125179598165,-0.026267891590348702,-0.013228970207501023,39.03280199901525,1,148.3300018310547,151.7100067138672,148.2100067138672,151.3699951171875,43812600,153.72999572753906,0.015590940651907248,1,False
2024-01-10,AMZN,148.802001953125,97210000,1,47210565.0,1.0419131847391354,0.7838118935288207,3.031891871741217,0.019622382883608184,0.940929217856215,0.014883430022764725,0.013082879414498481,60.208617682710226,0.015470650615520465,0.05373909363692064,0.020229490757841233,-0.013062798244016953,0.7512082454716514,0.026576703830634596,0.013904675823849688,0.016522431254304654,0.015224607114340927,0.03311779216496334,0.0007075106291425225,-0.25810129121031467,0.015810996299591817,0.01395800146575406,0,0,0.035427995309415206,0.002085861793827304,-0.026267891590348702,2.5399932861328125,83.5923242241803,7.811201756839843,0.00463442024626004,-0.00973782115920796,63.471457416170004,2,152.05999755859375,154.4199981689453,151.8800048828125,153.72999572753906,44421800,155.17999267578125,0.009432101662268044,1,False
